date,drug_name,category,quantity_sold,day_of_week,month,is_weekend
2024-10-21,BD Insulin Pen Needle 4mm,Diabetes,32,0,10,0
2024-10-22,BD Insulin Pen Needle 4mm,Diabetes,36,1,10,0
2024-10-23,BD Insulin Pen Needle 4mm,Diabetes,25,2,10,0
2024-10-24,BD Insulin Pen Needle 4mm,Diabetes,33,3,10,0
2024-10-25,BD Insulin Pen Needle 4mm,Diabetes,20,4,10,0
2024-10-26,BD Insulin Pen Needle 4mm,Diabetes,24,5,10,1
2024-10-27,BD Insulin Pen Needle 4mm,Diabetes,25,6,10,1
2024-10-28,BD Insulin Pen Needle 4mm,Diabetes,23,0,10,0
2024-10-29,BD Insulin Pen Needle 4mm,Diabetes,22,1,10,0
2024-10-30,BD Insulin Pen Needle 4mm,Diabetes,30,2,10,0
2024-10-31,BD Insulin Pen Needle 4mm,Diabetes,28,3,10,0
2024-11-01,BD Insulin Pen Needle 4mm,Diabetes,30,4,11,0
2024-11-02,BD Insulin Pen Needle 4mm,Diabetes,32,5,11,1
2024-11-03,BD Insulin Pen Needle 4mm,Diabetes,30,6,11,1
2024-11-04,BD Insulin Pen Needle 4mm,Diabetes,31,0,11,0
2024-11-05,BD Insulin Pen Needle 4mm,Diabetes,28,1,11,0
2024-11-06,BD Insulin Pen Needle 4mm,Diabetes,24,2,11,0
2024-11-07,BD Insulin Pen Needle 4mm,Diabetes,33,3,11,0
2024-11-08,BD Insulin Pen Needle 4mm,Diabetes,26,4,11,0
2024-11-09,BD Insulin Pen Needle 4mm,Diabetes,25,5,11,1
2024-11-10,BD Insulin Pen Needle 4mm,Diabetes,28,6,11,1
2024-11-11,BD Insulin Pen Needle 4mm,Diabetes,25,0,11,0
2024-11-12,BD Insulin Pen Needle 4mm,Diabetes,27,1,11,0
2024-11-13,BD Insulin Pen Needle 4mm,Diabetes,30,2,11,0
2024-11-14,BD Insulin Pen Needle 4mm,Diabetes,30,3,11,0
2024-11-15,BD Insulin Pen Needle 4mm,Diabetes,25,4,11,0
2024-11-16,BD Insulin Pen Needle 4mm,Diabetes,27,5,11,1
2024-11-17,BD Insulin Pen Needle 4mm,Diabetes,33,6,11,1
2024-11-18,BD Insulin Pen Needle 4mm,Diabetes,31,0,11,0
2024-11-19,BD Insulin Pen Needle 4mm,Diabetes,37,1,11,0
2024-11-20,BD Insulin Pen Needle 4mm,Diabetes,34,2,11,0
2024-11-21,BD Insulin Pen Needle 4mm,Diabetes,34,3,11,0
2024-11-22,BD Insulin Pen Needle 4mm,Diabetes,23,4,11,0
2024-11-23,BD Insulin Pen Needle 4mm,Diabetes,32,5,11,1
2024-11-24,BD Insulin Pen Needle 4mm,Diabetes,29,6,11,1
2024-11-25,BD Insulin Pen Needle 4mm,Diabetes,26,0,11,0
2024-11-26,BD Insulin Pen Needle 4mm,Diabetes,29,1,11,0
2024-11-27,BD Insulin Pen Needle 4mm,Diabetes,33,2,11,0
2024-11-28,BD Insulin Pen Needle 4mm,Diabetes,31,3,11,0
2024-11-29,BD Insulin Pen Needle 4mm,Diabetes,25,4,11,0
2024-11-30,BD Insulin Pen Needle 4mm,Diabetes,32,5,11,1
2024-12-01,BD Insulin Pen Needle 4mm,Diabetes,26,6,12,1
2024-12-02,BD Insulin Pen Needle 4mm,Diabetes,30,0,12,0
2024-12-03,BD Insulin Pen Needle 4mm,Diabetes,28,1,12,0
2024-12-04,BD Insulin Pen Needle 4mm,Diabetes,28,2,12,0
2024-12-05,BD Insulin Pen Needle 4mm,Diabetes,32,3,12,0
2024-12-06,BD Insulin Pen Needle 4mm,Diabetes,24,4,12,0
2024-12-07,BD Insulin Pen Needle 4mm,Diabetes,37,5,12,1
2024-12-08,BD Insulin Pen Needle 4mm,Diabetes,21,6,12,1
2024-12-09,BD Insulin Pen Needle 4mm,Diabetes,26,0,12,0
2024-12-10,BD Insulin Pen Needle 4mm,Diabetes,30,1,12,0
2024-12-11,BD Insulin Pen Needle 4mm,Diabetes,31,2,12,0
2024-12-12,BD Insulin Pen Needle 4mm,Diabetes,28,3,12,0
2024-12-13,BD Insulin Pen Needle 4mm,Diabetes,29,4,12,0
2024-12-14,BD Insulin Pen Needle 4mm,Diabetes,31,5,12,1
2024-12-15,BD Insulin Pen Needle 4mm,Diabetes,28,6,12,1
2024-12-16,BD Insulin Pen Needle 4mm,Diabetes,35,0,12,0
2024-12-17,BD Insulin Pen Needle 4mm,Diabetes,32,1,12,0
2024-12-18,BD Insulin Pen Needle 4mm,Diabetes,33,2,12,0
2024-12-19,BD Insulin Pen Needle 4mm,Diabetes,25,3,12,0
2024-12-20,BD Insulin Pen Needle 4mm,Diabetes,29,4,12,0
2024-12-21,BD Insulin Pen Needle 4mm,Diabetes,28,5,12,1
2024-12-22,BD Insulin Pen Needle 4mm,Diabetes,25,6,12,1
2024-12-23,BD Insulin Pen Needle 4mm,Diabetes,30,0,12,0
2024-12-24,BD Insulin Pen Needle 4mm,Diabetes,27,1,12,0
2024-12-25,BD Insulin Pen Needle 4mm,Diabetes,32,2,12,0
2024-12-26,BD Insulin Pen Needle 4mm,Diabetes,24,3,12,0
2024-12-27,BD Insulin Pen Needle 4mm,Diabetes,36,4,12,0
2024-12-28,BD Insulin Pen Needle 4mm,Diabetes,25,5,12,1
2024-12-29,BD Insulin Pen Needle 4mm,Diabetes,30,6,12,1
2024-12-30,BD Insulin Pen Needle 4mm,Diabetes,32,0,12,0
2024-12-31,BD Insulin Pen Needle 4mm,Diabetes,27,1,12,0
2025-01-01,BD Insulin Pen Needle 4mm,Diabetes,31,2,1,0
2025-01-02,BD Insulin Pen Needle 4mm,Diabetes,22,3,1,0
2025-01-03,BD Insulin Pen Needle 4mm,Diabetes,34,4,1,0
2025-01-04,BD Insulin Pen Needle 4mm,Diabetes,28,5,1,1
2025-01-05,BD Insulin Pen Needle 4mm,Diabetes,25,6,1,1
2025-01-06,BD Insulin Pen Needle 4mm,Diabetes,26,0,1,0
2025-01-07,BD Insulin Pen Needle 4mm,Diabetes,31,1,1,0
2025-01-08,BD Insulin Pen Needle 4mm,Diabetes,25,2,1,0
2025-01-09,BD Insulin Pen Needle 4mm,Diabetes,24,3,1,0
2025-01-10,BD Insulin Pen Needle 4mm,Diabetes,27,4,1,0
2025-01-11,BD Insulin Pen Needle 4mm,Diabetes,23,5,1,1
2025-01-12,BD Insulin Pen Needle 4mm,Diabetes,35,6,1,1
2025-01-13,BD Insulin Pen Needle 4mm,Diabetes,25,0,1,0
2025-01-14,BD Insulin Pen Needle 4mm,Diabetes,31,1,1,0
2025-01-15,BD Insulin Pen Needle 4mm,Diabetes,28,2,1,0
2025-01-16,BD Insulin Pen Needle 4mm,Diabetes,23,3,1,0
2025-01-17,BD Insulin Pen Needle 4mm,Diabetes,28,4,1,0
2025-01-18,BD Insulin Pen Needle 4mm,Diabetes,31,5,1,1
2025-01-19,BD Insulin Pen Needle 4mm,Diabetes,27,6,1,1
2025-01-20,BD Insulin Pen Needle 4mm,Diabetes,33,0,1,0
2025-01-21,BD Insulin Pen Needle 4mm,Diabetes,32,1,1,0
2025-01-22,BD Insulin Pen Needle 4mm,Diabetes,31,2,1,0
2025-01-23,BD Insulin Pen Needle 4mm,Diabetes,26,3,1,0
2025-01-24,BD Insulin Pen Needle 4mm,Diabetes,23,4,1,0
2025-01-25,BD Insulin Pen Needle 4mm,Diabetes,25,5,1,1
2025-01-26,BD Insulin Pen Needle 4mm,Diabetes,28,6,1,1
2025-01-27,BD Insulin Pen Needle 4mm,Diabetes,30,0,1,0
2025-01-28,BD Insulin Pen Needle 4mm,Diabetes,18,1,1,0
2025-01-29,BD Insulin Pen Needle 4mm,Diabetes,28,2,1,0
2025-01-30,BD Insulin Pen Needle 4mm,Diabetes,28,3,1,0
2025-01-31,BD Insulin Pen Needle 4mm,Diabetes,26,4,1,0
2025-02-01,BD Insulin Pen Needle 4mm,Diabetes,33,5,2,1
2025-02-02,BD Insulin Pen Needle 4mm,Diabetes,29,6,2,1
2025-02-03,BD Insulin Pen Needle 4mm,Diabetes,33,0,2,0
2025-02-04,BD Insulin Pen Needle 4mm,Diabetes,27,1,2,0
2025-02-05,BD Insulin Pen Needle 4mm,Diabetes,32,2,2,0
2025-02-06,BD Insulin Pen Needle 4mm,Diabetes,35,3,2,0
2025-02-07,BD Insulin Pen Needle 4mm,Diabetes,33,4,2,0
2025-02-08,BD Insulin Pen Needle 4mm,Diabetes,23,5,2,1
2025-02-09,BD Insulin Pen Needle 4mm,Diabetes,27,6,2,1
2025-02-10,BD Insulin Pen Needle 4mm,Diabetes,26,0,2,0
2025-02-11,BD Insulin Pen Needle 4mm,Diabetes,30,1,2,0
2025-02-12,BD Insulin Pen Needle 4mm,Diabetes,31,2,2,0
2025-02-13,BD Insulin Pen Needle 4mm,Diabetes,24,3,2,0
2025-02-14,BD Insulin Pen Needle 4mm,Diabetes,28,4,2,0
2025-02-15,BD Insulin Pen Needle 4mm,Diabetes,19,5,2,1
2025-02-16,BD Insulin Pen Needle 4mm,Diabetes,34,6,2,1
2025-02-17,BD Insulin Pen Needle 4mm,Diabetes,26,0,2,0
2025-02-18,BD Insulin Pen Needle 4mm,Diabetes,28,1,2,0
2025-02-19,BD Insulin Pen Needle 4mm,Diabetes,26,2,2,0
2025-02-20,BD Insulin Pen Needle 4mm,Diabetes,33,3,2,0
2025-02-21,BD Insulin Pen Needle 4mm,Diabetes,16,4,2,0
2025-02-22,BD Insulin Pen Needle 4mm,Diabetes,28,5,2,1
2025-02-23,BD Insulin Pen Needle 4mm,Diabetes,27,6,2,1
2025-02-24,BD Insulin Pen Needle 4mm,Diabetes,26,0,2,0
2025-02-25,BD Insulin Pen Needle 4mm,Diabetes,35,1,2,0
2025-02-26,BD Insulin Pen Needle 4mm,Diabetes,24,2,2,0
2025-02-27,BD Insulin Pen Needle 4mm,Diabetes,31,3,2,0
2025-02-28,BD Insulin Pen Needle 4mm,Diabetes,29,4,2,0
2025-03-01,BD Insulin Pen Needle 4mm,Diabetes,33,5,3,1
2025-03-02,BD Insulin Pen Needle 4mm,Diabetes,25,6,3,1
2025-03-03,BD Insulin Pen Needle 4mm,Diabetes,25,0,3,0
2025-03-04,BD Insulin Pen Needle 4mm,Diabetes,32,1,3,0
2025-03-05,BD Insulin Pen Needle 4mm,Diabetes,30,2,3,0
2025-03-06,BD Insulin Pen Needle 4mm,Diabetes,21,3,3,0
2025-03-07,BD Insulin Pen Needle 4mm,Diabetes,25,4,3,0
2025-03-08,BD Insulin Pen Needle 4mm,Diabetes,29,5,3,1
2025-03-09,BD Insulin Pen Needle 4mm,Diabetes,31,6,3,1
2025-03-10,BD Insulin Pen Needle 4mm,Diabetes,25,0,3,0
2025-03-11,BD Insulin Pen Needle 4mm,Diabetes,16,1,3,0
2025-03-12,BD Insulin Pen Needle 4mm,Diabetes,30,2,3,0
2025-03-13,BD Insulin Pen Needle 4mm,Diabetes,23,3,3,0
2025-03-14,BD Insulin Pen Needle 4mm,Diabetes,19,4,3,0
2025-03-15,BD Insulin Pen Needle 4mm,Diabetes,16,5,3,1
2025-03-16,BD Insulin Pen Needle 4mm,Diabetes,31,6,3,1
2025-03-17,BD Insulin Pen Needle 4mm,Diabetes,28,0,3,0
2025-03-18,BD Insulin Pen Needle 4mm,Diabetes,27,1,3,0
2025-03-19,BD Insulin Pen Needle 4mm,Diabetes,34,2,3,0
2025-03-20,BD Insulin Pen Needle 4mm,Diabetes,30,3,3,0
2025-03-21,BD Insulin Pen Needle 4mm,Diabetes,35,4,3,0
2025-03-22,BD Insulin Pen Needle 4mm,Diabetes,22,5,3,1
2025-03-23,BD Insulin Pen Needle 4mm,Diabetes,28,6,3,1
2025-03-24,BD Insulin Pen Needle 4mm,Diabetes,21,0,3,0
2025-03-25,BD Insulin Pen Needle 4mm,Diabetes,27,1,3,0
2025-03-26,BD Insulin Pen Needle 4mm,Diabetes,27,2,3,0
2025-03-27,BD Insulin Pen Needle 4mm,Diabetes,30,3,3,0
2025-03-28,BD Insulin Pen Needle 4mm,Diabetes,28,4,3,0
2025-03-29,BD Insulin Pen Needle 4mm,Diabetes,30,5,3,1
2025-03-30,BD Insulin Pen Needle 4mm,Diabetes,31,6,3,1
2025-03-31,BD Insulin Pen Needle 4mm,Diabetes,37,0,3,0
2025-04-01,BD Insulin Pen Needle 4mm,Diabetes,27,1,4,0
2025-04-02,BD Insulin Pen Needle 4mm,Diabetes,24,2,4,0
2025-04-03,BD Insulin Pen Needle 4mm,Diabetes,29,3,4,0
2025-04-04,BD Insulin Pen Needle 4mm,Diabetes,24,4,4,0
2025-04-05,BD Insulin Pen Needle 4mm,Diabetes,34,5,4,1
2025-04-06,BD Insulin Pen Needle 4mm,Diabetes,27,6,4,1
2025-04-07,BD Insulin Pen Needle 4mm,Diabetes,25,0,4,0
2025-04-08,BD Insulin Pen Needle 4mm,Diabetes,26,1,4,0
2025-04-09,BD Insulin Pen Needle 4mm,Diabetes,31,2,4,0
2025-04-10,BD Insulin Pen Needle 4mm,Diabetes,27,3,4,0
2025-04-11,BD Insulin Pen Needle 4mm,Diabetes,25,4,4,0
2025-04-12,BD Insulin Pen Needle 4mm,Diabetes,35,5,4,1
2025-04-13,BD Insulin Pen Needle 4mm,Diabetes,24,6,4,1
2025-04-14,BD Insulin Pen Needle 4mm,Diabetes,28,0,4,0
2025-04-15,BD Insulin Pen Needle 4mm,Diabetes,31,1,4,0
2025-04-16,BD Insulin Pen Needle 4mm,Diabetes,21,2,4,0
2025-04-17,BD Insulin Pen Needle 4mm,Diabetes,30,3,4,0
2025-04-18,BD Insulin Pen Needle 4mm,Diabetes,23,4,4,0
2025-04-19,BD Insulin Pen Needle 4mm,Diabetes,31,5,4,1
2025-04-20,BD Insulin Pen Needle 4mm,Diabetes,24,6,4,1
2025-04-21,BD Insulin Pen Needle 4mm,Diabetes,31,0,4,0
2025-04-22,BD Insulin Pen Needle 4mm,Diabetes,33,1,4,0
2025-04-23,BD Insulin Pen Needle 4mm,Diabetes,32,2,4,0
2025-04-24,BD Insulin Pen Needle 4mm,Diabetes,29,3,4,0
2025-04-25,BD Insulin Pen Needle 4mm,Diabetes,27,4,4,0
2025-04-26,BD Insulin Pen Needle 4mm,Diabetes,26,5,4,1
2025-04-27,BD Insulin Pen Needle 4mm,Diabetes,34,6,4,1
2025-04-28,BD Insulin Pen Needle 4mm,Diabetes,25,0,4,0
2025-04-29,BD Insulin Pen Needle 4mm,Diabetes,24,1,4,0
2025-04-30,BD Insulin Pen Needle 4mm,Diabetes,31,2,4,0
2025-05-01,BD Insulin Pen Needle 4mm,Diabetes,25,3,5,0
2025-05-02,BD Insulin Pen Needle 4mm,Diabetes,24,4,5,0
2025-05-03,BD Insulin Pen Needle 4mm,Diabetes,22,5,5,1
2025-05-04,BD Insulin Pen Needle 4mm,Diabetes,26,6,5,1
2025-05-05,BD Insulin Pen Needle 4mm,Diabetes,28,0,5,0
2025-05-06,BD Insulin Pen Needle 4mm,Diabetes,29,1,5,0
2025-05-07,BD Insulin Pen Needle 4mm,Diabetes,32,2,5,0
2025-05-08,BD Insulin Pen Needle 4mm,Diabetes,30,3,5,0
2025-05-09,BD Insulin Pen Needle 4mm,Diabetes,27,4,5,0
2025-05-10,BD Insulin Pen Needle 4mm,Diabetes,27,5,5,1
2025-05-11,BD Insulin Pen Needle 4mm,Diabetes,30,6,5,1
2025-05-12,BD Insulin Pen Needle 4mm,Diabetes,33,0,5,0
2025-05-13,BD Insulin Pen Needle 4mm,Diabetes,29,1,5,0
2025-05-14,BD Insulin Pen Needle 4mm,Diabetes,26,2,5,0
2025-05-15,BD Insulin Pen Needle 4mm,Diabetes,24,3,5,0
2025-05-16,BD Insulin Pen Needle 4mm,Diabetes,22,4,5,0
2025-05-17,BD Insulin Pen Needle 4mm,Diabetes,31,5,5,1
2025-05-18,BD Insulin Pen Needle 4mm,Diabetes,30,6,5,1
2025-05-19,BD Insulin Pen Needle 4mm,Diabetes,30,0,5,0
2025-05-20,BD Insulin Pen Needle 4mm,Diabetes,27,1,5,0
2025-05-21,BD Insulin Pen Needle 4mm,Diabetes,34,2,5,0
2025-05-22,BD Insulin Pen Needle 4mm,Diabetes,26,3,5,0
2025-05-23,BD Insulin Pen Needle 4mm,Diabetes,32,4,5,0
2025-05-24,BD Insulin Pen Needle 4mm,Diabetes,28,5,5,1
2025-05-25,BD Insulin Pen Needle 4mm,Diabetes,26,6,5,1
2025-05-26,BD Insulin Pen Needle 4mm,Diabetes,31,0,5,0
2025-05-27,BD Insulin Pen Needle 4mm,Diabetes,30,1,5,0
2025-05-28,BD Insulin Pen Needle 4mm,Diabetes,30,2,5,0
2025-05-29,BD Insulin Pen Needle 4mm,Diabetes,28,3,5,0
2025-05-30,BD Insulin Pen Needle 4mm,Diabetes,28,4,5,0
2025-05-31,BD Insulin Pen Needle 4mm,Diabetes,38,5,5,1
2025-06-01,BD Insulin Pen Needle 4mm,Diabetes,33,6,6,1
2025-06-02,BD Insulin Pen Needle 4mm,Diabetes,31,0,6,0
2025-06-03,BD Insulin Pen Needle 4mm,Diabetes,29,1,6,0
2025-06-04,BD Insulin Pen Needle 4mm,Diabetes,32,2,6,0
2025-06-05,BD Insulin Pen Needle 4mm,Diabetes,30,3,6,0
2025-06-06,BD Insulin Pen Needle 4mm,Diabetes,28,4,6,0
2025-06-07,BD Insulin Pen Needle 4mm,Diabetes,27,5,6,1
2025-06-08,BD Insulin Pen Needle 4mm,Diabetes,28,6,6,1
2025-06-09,BD Insulin Pen Needle 4mm,Diabetes,15,0,6,0
2025-06-10,BD Insulin Pen Needle 4mm,Diabetes,29,1,6,0
2025-06-11,BD Insulin Pen Needle 4mm,Diabetes,26,2,6,0
2025-06-12,BD Insulin Pen Needle 4mm,Diabetes,35,3,6,0
2025-06-13,BD Insulin Pen Needle 4mm,Diabetes,28,4,6,0
2025-06-14,BD Insulin Pen Needle 4mm,Diabetes,23,5,6,1
2025-06-15,BD Insulin Pen Needle 4mm,Diabetes,28,6,6,1
2025-06-16,BD Insulin Pen Needle 4mm,Diabetes,24,0,6,0
2025-06-17,BD Insulin Pen Needle 4mm,Diabetes,30,1,6,0
2025-06-18,BD Insulin Pen Needle 4mm,Diabetes,29,2,6,0
2025-06-19,BD Insulin Pen Needle 4mm,Diabetes,32,3,6,0
2025-06-20,BD Insulin Pen Needle 4mm,Diabetes,25,4,6,0
2025-06-21,BD Insulin Pen Needle 4mm,Diabetes,28,5,6,1
2025-06-22,BD Insulin Pen Needle 4mm,Diabetes,22,6,6,1
2025-06-23,BD Insulin Pen Needle 4mm,Diabetes,31,0,6,0
2025-06-24,BD Insulin Pen Needle 4mm,Diabetes,30,1,6,0
2025-06-25,BD Insulin Pen Needle 4mm,Diabetes,30,2,6,0
2025-06-26,BD Insulin Pen Needle 4mm,Diabetes,28,3,6,0
2025-06-27,BD Insulin Pen Needle 4mm,Diabetes,30,4,6,0
2025-06-28,BD Insulin Pen Needle 4mm,Diabetes,35,5,6,1
2025-06-29,BD Insulin Pen Needle 4mm,Diabetes,27,6,6,1
2025-06-30,BD Insulin Pen Needle 4mm,Diabetes,29,0,6,0
2025-07-01,BD Insulin Pen Needle 4mm,Diabetes,24,1,7,0
2025-07-02,BD Insulin Pen Needle 4mm,Diabetes,25,2,7,0
2025-07-03,BD Insulin Pen Needle 4mm,Diabetes,29,3,7,0
2025-07-04,BD Insulin Pen Needle 4mm,Diabetes,33,4,7,0
2025-07-05,BD Insulin Pen Needle 4mm,Diabetes,27,5,7,1
2025-07-06,BD Insulin Pen Needle 4mm,Diabetes,27,6,7,1
2025-07-07,BD Insulin Pen Needle 4mm,Diabetes,27,0,7,0
2025-07-08,BD Insulin Pen Needle 4mm,Diabetes,26,1,7,0
2025-07-09,BD Insulin Pen Needle 4mm,Diabetes,29,2,7,0
2025-07-10,BD Insulin Pen Needle 4mm,Diabetes,22,3,7,0
2025-07-11,BD Insulin Pen Needle 4mm,Diabetes,34,4,7,0
2025-07-12,BD Insulin Pen Needle 4mm,Diabetes,25,5,7,1
2025-07-13,BD Insulin Pen Needle 4mm,Diabetes,31,6,7,1
2025-07-14,BD Insulin Pen Needle 4mm,Diabetes,23,0,7,0
2025-07-15,BD Insulin Pen Needle 4mm,Diabetes,31,1,7,0
2025-07-16,BD Insulin Pen Needle 4mm,Diabetes,31,2,7,0
2025-07-17,BD Insulin Pen Needle 4mm,Diabetes,30,3,7,0
2025-07-18,BD Insulin Pen Needle 4mm,Diabetes,24,4,7,0
2025-07-19,BD Insulin Pen Needle 4mm,Diabetes,29,5,7,1
2025-07-20,BD Insulin Pen Needle 4mm,Diabetes,23,6,7,1
2025-07-21,BD Insulin Pen Needle 4mm,Diabetes,27,0,7,0
2025-07-22,BD Insulin Pen Needle 4mm,Diabetes,33,1,7,0
2025-07-23,BD Insulin Pen Needle 4mm,Diabetes,32,2,7,0
2025-07-24,BD Insulin Pen Needle 4mm,Diabetes,28,3,7,0
2025-07-25,BD Insulin Pen Needle 4mm,Diabetes,24,4,7,0
2025-07-26,BD Insulin Pen Needle 4mm,Diabetes,31,5,7,1
2025-07-27,BD Insulin Pen Needle 4mm,Diabetes,28,6,7,1
2025-07-28,BD Insulin Pen Needle 4mm,Diabetes,19,0,7,0
2025-07-29,BD Insulin Pen Needle 4mm,Diabetes,32,1,7,0
2025-07-30,BD Insulin Pen Needle 4mm,Diabetes,28,2,7,0
2025-07-31,BD Insulin Pen Needle 4mm,Diabetes,33,3,7,0
2025-08-01,BD Insulin Pen Needle 4mm,Diabetes,24,4,8,0
2025-08-02,BD Insulin Pen Needle 4mm,Diabetes,15,5,8,1
2025-08-03,BD Insulin Pen Needle 4mm,Diabetes,29,6,8,1
2025-08-04,BD Insulin Pen Needle 4mm,Diabetes,30,0,8,0
2025-08-05,BD Insulin Pen Needle 4mm,Diabetes,21,1,8,0
2025-08-06,BD Insulin Pen Needle 4mm,Diabetes,24,2,8,0
2025-08-07,BD Insulin Pen Needle 4mm,Diabetes,40,3,8,0
2025-08-08,BD Insulin Pen Needle 4mm,Diabetes,27,4,8,0
2025-08-09,BD Insulin Pen Needle 4mm,Diabetes,31,5,8,1
2025-08-10,BD Insulin Pen Needle 4mm,Diabetes,26,6,8,1
2025-08-11,BD Insulin Pen Needle 4mm,Diabetes,20,0,8,0
2025-08-12,BD Insulin Pen Needle 4mm,Diabetes,28,1,8,0
2025-08-13,BD Insulin Pen Needle 4mm,Diabetes,27,2,8,0
2025-08-14,BD Insulin Pen Needle 4mm,Diabetes,27,3,8,0
2025-08-15,BD Insulin Pen Needle 4mm,Diabetes,28,4,8,0
2025-08-16,BD Insulin Pen Needle 4mm,Diabetes,29,5,8,1
2025-08-17,BD Insulin Pen Needle 4mm,Diabetes,28,6,8,1
2025-08-18,BD Insulin Pen Needle 4mm,Diabetes,23,0,8,0
2025-08-19,BD Insulin Pen Needle 4mm,Diabetes,30,1,8,0
2025-08-20,BD Insulin Pen Needle 4mm,Diabetes,20,2,8,0
2025-08-21,BD Insulin Pen Needle 4mm,Diabetes,20,3,8,0
2025-08-22,BD Insulin Pen Needle 4mm,Diabetes,32,4,8,0
2025-08-23,BD Insulin Pen Needle 4mm,Diabetes,31,5,8,1
2025-08-24,BD Insulin Pen Needle 4mm,Diabetes,28,6,8,1
2025-08-25,BD Insulin Pen Needle 4mm,Diabetes,23,0,8,0
2025-08-26,BD Insulin Pen Needle 4mm,Diabetes,25,1,8,0
2025-08-27,BD Insulin Pen Needle 4mm,Diabetes,27,2,8,0
2025-08-28,BD Insulin Pen Needle 4mm,Diabetes,22,3,8,0
2025-08-29,BD Insulin Pen Needle 4mm,Diabetes,25,4,8,0
2025-08-30,BD Insulin Pen Needle 4mm,Diabetes,31,5,8,1
2025-08-31,BD Insulin Pen Needle 4mm,Diabetes,34,6,8,1
2025-09-01,BD Insulin Pen Needle 4mm,Diabetes,27,0,9,0
2025-09-02,BD Insulin Pen Needle 4mm,Diabetes,32,1,9,0
2025-09-03,BD Insulin Pen Needle 4mm,Diabetes,20,2,9,0
2025-09-04,BD Insulin Pen Needle 4mm,Diabetes,31,3,9,0
2025-09-05,BD Insulin Pen Needle 4mm,Diabetes,25,4,9,0
2025-09-06,BD Insulin Pen Needle 4mm,Diabetes,30,5,9,1
2025-09-07,BD Insulin Pen Needle 4mm,Diabetes,27,6,9,1
2025-09-08,BD Insulin Pen Needle 4mm,Diabetes,34,0,9,0
2025-09-09,BD Insulin Pen Needle 4mm,Diabetes,25,1,9,0
2025-09-10,BD Insulin Pen Needle 4mm,Diabetes,31,2,9,0
2025-09-11,BD Insulin Pen Needle 4mm,Diabetes,27,3,9,0
2025-09-12,BD Insulin Pen Needle 4mm,Diabetes,28,4,9,0
2025-09-13,BD Insulin Pen Needle 4mm,Diabetes,28,5,9,1
2025-09-14,BD Insulin Pen Needle 4mm,Diabetes,25,6,9,1
2025-09-15,BD Insulin Pen Needle 4mm,Diabetes,28,0,9,0
2025-09-16,BD Insulin Pen Needle 4mm,Diabetes,28,1,9,0
2025-09-17,BD Insulin Pen Needle 4mm,Diabetes,30,2,9,0
2025-09-18,BD Insulin Pen Needle 4mm,Diabetes,29,3,9,0
2025-09-19,BD Insulin Pen Needle 4mm,Diabetes,32,4,9,0
2025-09-20,BD Insulin Pen Needle 4mm,Diabetes,32,5,9,1
2025-09-21,BD Insulin Pen Needle 4mm,Diabetes,24,6,9,1
2025-09-22,BD Insulin Pen Needle 4mm,Diabetes,32,0,9,0
2025-09-23,BD Insulin Pen Needle 4mm,Diabetes,24,1,9,0
2025-09-24,BD Insulin Pen Needle 4mm,Diabetes,31,2,9,0
2025-09-25,BD Insulin Pen Needle 4mm,Diabetes,31,3,9,0
2025-09-26,BD Insulin Pen Needle 4mm,Diabetes,21,4,9,0
2025-09-27,BD Insulin Pen Needle 4mm,Diabetes,29,5,9,1
2025-09-28,BD Insulin Pen Needle 4mm,Diabetes,27,6,9,1
2025-09-29,BD Insulin Pen Needle 4mm,Diabetes,25,0,9,0
2025-09-30,BD Insulin Pen Needle 4mm,Diabetes,34,1,9,0
2025-10-01,BD Insulin Pen Needle 4mm,Diabetes,26,2,10,0
2025-10-02,BD Insulin Pen Needle 4mm,Diabetes,25,3,10,0
2025-10-03,BD Insulin Pen Needle 4mm,Diabetes,29,4,10,0
2025-10-04,BD Insulin Pen Needle 4mm,Diabetes,31,5,10,1
2025-10-05,BD Insulin Pen Needle 4mm,Diabetes,28,6,10,1
2025-10-06,BD Insulin Pen Needle 4mm,Diabetes,33,0,10,0
2025-10-07,BD Insulin Pen Needle 4mm,Diabetes,31,1,10,0
2025-10-08,BD Insulin Pen Needle 4mm,Diabetes,19,2,10,0
2025-10-09,BD Insulin Pen Needle 4mm,Diabetes,26,3,10,0
2025-10-10,BD Insulin Pen Needle 4mm,Diabetes,26,4,10,0
2025-10-11,BD Insulin Pen Needle 4mm,Diabetes,31,5,10,1
2025-10-12,BD Insulin Pen Needle 4mm,Diabetes,18,6,10,1
2025-10-13,BD Insulin Pen Needle 4mm,Diabetes,39,0,10,0
2025-10-14,BD Insulin Pen Needle 4mm,Diabetes,31,1,10,0
2025-10-15,BD Insulin Pen Needle 4mm,Diabetes,29,2,10,0
2025-10-16,BD Insulin Pen Needle 4mm,Diabetes,34,3,10,0
2025-10-17,BD Insulin Pen Needle 4mm,Diabetes,38,4,10,0
2025-10-18,BD Insulin Pen Needle 4mm,Diabetes,32,5,10,1
2025-10-19,BD Insulin Pen Needle 4mm,Diabetes,33,6,10,1
2025-10-20,BD Insulin Pen Needle 4mm,Diabetes,29,0,10,0
2025-10-21,BD Insulin Pen Needle 4mm,Diabetes,28,1,10,0
2025-10-22,BD Insulin Pen Needle 4mm,Diabetes,27,2,10,0
